,time,latitude,longitude,depth,mag
22550,1995-05-05T22:58:42.670Z,39.376,142.24,33.0,4.3
22551,1995-05-06T00:58:02.680Z,44.098,147.788,33.0,4.6
22552,1995-05-06T08:25:25.660Z,42.543,147.162,33.0,4.4
22553,1995-05-07T05:15:02.120Z,40.103,142.652,40.8,4.7
22554,1995-05-07T07:44:24.130Z,44.213,147.781,33.0,3.9
22555,1995-05-07T14:21:29.080Z,44.207,147.324,77.5,3.9
22556,1995-05-07T15:19:26.590Z,36.608,139.701,150.0,4.1
22557,1995-05-08T17:40:23.270Z,43.856,148.342,21.4,5.1
22558,1995-05-08T17:40:53.790Z,43.838,148.327,33.0,5.5
22559,1995-05-09T14:39:15.420Z,43.435,146.246,77.3,4.7
22560,1995-05-09T20:39:06.160Z,33.616,132.298,73.6,4.4
22561,1995-05-10T10:15:43.660Z,43.611,147.084,33.0,4.3
22562,1995-05-12T05:23:30.920Z,40.211,138.668,25.6,4.6
22563,1995-05-12T10:00:23.930Z,32.08,141.628,33.0,4.6
22564,1995-05-12T11:25:04.260Z,43.918,148.327,36.0,5.1
22565,1995-05-12T17:49:02.600Z,33.21,139.533,33.0,4.4
22566,1995-05-12T19:36:53.120Z,43.69,147.337,33.0,5.1
22567,1995-05-13T01:25:44.350Z,33.394,141.553,33.0,4.1
22568,1995-05-13T06:08:22.090Z,43.446,147.031,33.0,4.7
22569,1995-05-13T13:27:15.790Z,33.799,139.456,17.2,4.5
22570,1995-05-13T23:45:56.880Z,43.271,147.509,33.0,4.6
22571,1995-05-14T03:57:56.820Z,43.458,147.881,33.0,3.8
22572,1995-05-15T13:55:50.760Z,40.195,143.317,33.0,5.0
22573,1995-05-15T13:58:19.930Z,40.355,142.996,33.0,5.1
22574,1995-05-16T13:47:07.220Z,43.752,147.733,35.5,4.7
22575,1995-05-16T13:52:56.790Z,43.577,147.842,33.0,4.8
22576,1995-05-16T16:55:22.450Z,37.65,137.563,33.0,4.4
22577,1995-05-16T22:31:10.950Z,43.409,147.844,33.4,5.5
22578,1995-05-16T22:38:11.370Z,43.439,147.863,33.0,5.2
22579,1995-05-16T23:08:00.160Z,43.515,147.796,33.0,4.7
22580,1995-05-16T23:16:28.080Z,44.365,147.546,33.0,4.7
22581,1995-05-17T02:38:11.850Z,43.63,147.788,33.0,4.9
22582,1995-05-17T16:55:25.790Z,39.936,143.53,29.4,4.9
22583,1995-05-18T01:41:36.660Z,31.264,131.329,63.8,4.4
22584,1995-05-18T14:31:12.470Z,44.322,147.536,89.4,5.5
22585,1995-05-19T12:14:36.030Z,37.039,137.776,10.0,4.1
22586,1995-05-20T05:59:32.640Z,41.725,140.298,165.6,4.1
22587,1995-05-21T13:14:40.720Z,38.672,143.104,27.9,4.3
22588,1995-05-21T19:24:53.020Z,33.255,137.185,398.5,4.5
22589,1995-05-23T10:01:28.430Z,43.655,141.736,17.4,5.6
22590,1995-05-24T05:05:13.690Z,32.235,141.695,56.9,3.9
22591,1995-05-24T05:32:37.260Z,43.584,141.637,33.0,3.9
22592,1995-05-25T03:53:54.990Z,43.871,146.996,87.3,4.3
22593,1995-05-25T04:59:48.690Z,43.926,147.331,51.8,5.6
22594,1995-05-25T09:11:34.840Z,40.214,143.364,29.4,5.7
22595,1995-05-25T13:34:19.100Z,32.338,141.622,33.0,4.8
22596,1995-05-25T16:13:51.200Z,43.613,147.187,108.9,3.8
22597,1995-05-25T18:40:35.030Z,32.258,141.81,33.0,4.3
22598,1995-05-26T11:38:29.550Z,30.59,140.055,153.1,4.5
22599,1995-05-26T21:40:10.160Z,43.171,146.631,39.1,4.9
22600,1995-05-26T22:55:37.750Z,30.222,131.903,33.0,4.2
22601,1995-05-27T08:23:02.550Z,32.275,141.673,33.0,4.1
22602,1995-05-28T14:16:14.270Z,32.305,141.59,33.0,4.4
22603,1995-05-28T22:02:31.830Z,41.402,144.437,34.9,4.3
22604,1995-05-29T06:10:34.850Z,41.684,143.775,34.4,5.0
22605,1995-05-29T13:33:12.390Z,36.536,140.776,65.9,4.5
22606,1995-05-29T14:02:32.650Z,32.342,141.601,33.0,5.2
22607,1995-05-30T16:15:33.920Z,43.341,146.908,54.1,5.1
22608,1995-04-01T03:49:33.550Z,37.925,139.186,10.8,5.4
22609,1995-04-01T10:52:24.850Z,37.997,139.226,10.0,4.1
22610,1995-04-01T11:44:57.200Z,37.976,139.287,10.0,3.7
22611,1995-04-02T01:29:04.710Z,37.97,139.177,10.0,4.7
22612,1995-04-02T01:55:19.540Z,32.904,141.207,70.0,4.5
22613,1995-04-02T12:52:51.210Z,37.957,139.219,14.0,4.1
22614,1995-04-03T00:25:07.450Z,43.39,146.251,82.0,4.7
22615,1995-04-04T11:17:37.590Z,36.279,144.45,33.0,4.6
22616,1995-04-04T11:30:23.620Z,36.456,144.432,35.9,4.8
22617,1995-04-04T11:44:17.220Z,36.458,144.361,33.0,4.1
22618,1995-04-04T13:16:25.720Z,35.717,140.637,33.0,4.2
22619,1995-04-04T15:06:15.300Z,36.517,144.412,33.0,4.6
22620,1995-04-05T04:25:08.480Z,37.924,139.29,10.0,4.6
22621,1995-04-07T00:52:31.810Z,43.462,147.685,33.0,4.4
22622,1995-04-07T10:45:59.220Z,36.534,144.501,33.0,4.3
22623,1995-04-09T04:41:46.470Z,33.867,138.2,266.5,4.2
22624,1995-04-09T07:17:33.820Z,43.516,146.568,33.0,4.4
22625,1995-04-09T18:40:09.360Z,45.484,137.274,361.8,4.2
22626,1995-04-09T23:24:41.320Z,41.846,142.02,70.0,4.4
22627,1995-04-10T01:16:30.080Z,31.634,131.63,29.6,4.7
22628,1995-04-10T03:11:13.450Z,30.376,130.846,22.2,5.1
22629,1995-04-10T06:32:43.790Z,31.032,138.919,300.0,4.4
22630,1995-04-10T12:05:11.020Z,43.481,147.551,33.0,4.3
22631,1995-04-10T22:16:10.940Z,43.245,146.735,45.0,4.0
22632,1995-04-11T05:13:46.020Z,43.754,140.272,265.1,4.2
22633,1995-04-11T20:29:48.670Z,37.073,135.234,377.5,4.3
22634,1995-04-11T21:17:32.740Z,44.387,146.669,33.0,3.8
22635,1995-04-12T02:39:12.950Z,40.232,143.299,33.0,4.7
22636,1995-04-12T05:23:04.800Z,36.4,140.551,56.2,4.9
22637,1995-04-12T15:38:56.850Z,34.302,140.704,51.8,4.1
22638,1995-04-13T13:48:42.940Z,36.426,136.569,33.0,3.9
22639,1995-04-13T23:43:54.060Z,43.823,147.269,55.6,5.3
22640,1995-04-14T20:47:55.680Z,41.01,143.241,33.0,4.4
22641,1995-04-15T01:14:10.670Z,37.888,139.265,33.0,4.1
22642,1995-04-15T05:36:32.590Z,43.946,147.282,48.0,5.3
22643,1995-04-15T15:14:11.610Z,41.688,141.618,107.8,4.2
22644,1995-04-18T08:56:54.680Z,39.038,140.817,33.0,4.5
22645,1995-04-18T09:12:38.410Z,43.245,147.191,56.8,4.5
22646,1995-04-18T11:26:24.210Z,34.951,138.562,26.1,4.8
22647,1995-04-19T02:32:30.460Z,40.076,141.096,33.0,4.3
22648,1995-04-19T03:50:04.610Z,44.046,148.144,26.1,5.8
22649,1995-04-19T05:06:57.450Z,44.097,147.952,33.0,4.2
22650,1995-04-20T06:51:06.650Z,42.906,146.203,33.0,4.6
22651,1995-04-20T14:37:40.910Z,32.285,138.109,348.3,4.0
22652,1995-04-21T00:15:00.420Z,44.137,146.163,33.0,5.2
22653,1995-04-21T01:12:59.420Z,33.101,136.885,388.0,4.5
22654,1995-04-22T21:17:49.370Z,44.717,148.396,33.0,4.2
22655,1995-04-23T23:14:58.070Z,44.339,147.299,33.0,4.5
22656,1995-04-24T01:12:59.500Z,35.7,139.921,83.2,4.4
22657,1995-04-25T10:04:27.510Z,42.973,145.357,33.0,4.5
22658,1995-04-25T12:35:33.470Z,30.226,138.55,426.8,4.2
22659,1995-04-25T13:32:51.610Z,40.199,143.799,29.5,5.2
22660,1995-04-25T13:48:58.810Z,40.22,143.81,24.9,5.0
22661,1995-04-25T16:19:58.290Z,40.109,144.202,10.0,4.0
22662,1995-04-26T15:18:02.170Z,36.239,139.769,75.2,4.5
22663,1995-04-28T16:30:00.700Z,44.072,148.004,28.8,6.9
22664,1995-04-28T16:55:16.630Z,44.022,148.187,33.0,4.9
22665,1995-04-28T17:08:43.230Z,44.091,148.074,35.0,6.2
22666,1995-04-28T17:59:24.300Z,44.084,148.045,33.0,4.7
22667,1995-04-28T18:12:45.110Z,44.213,147.954,71.9,4.1
22668,1995-04-28T19:46:13.810Z,43.24,147.137,33.0,4.5
22669,1995-04-28T20:34:55.930Z,44.181,147.797,33.0,4.2
22670,1995-04-28T20:39:30.490Z,43.802,148.146,33.0,4.2
22671,1995-04-28T21:14:51.760Z,44.101,148.101,33.0,4.8
22672,1995-04-28T21:46:32.650Z,43.627,148.411,38.2,5.0
22673,1995-04-28T23:54:29.470Z,40.186,141.979,33.0,4.5
22674,1995-04-29T04:35:26.240Z,44.007,147.954,33.3,5.1
22675,1995-04-29T15:16:28.780Z,44.064,147.83,33.0,4.2
22676,1995-04-29T18:35:47.410Z,30.133,131.05,32.8,5.3
22677,1995-04-29T20:34:50.830Z,30.024,131.073,33.0,4.6
22678,1995-04-29T21:41:04.250Z,31.118,130.361,207.0,4.4
22679,1995-04-30T00:46:13.810Z,37.819,139.185,50.8,4.0
22680,1995-04-30T10:00:42.700Z,44.886,147.298,33.0,4.0
22681,1995-04-30T10:53:07.090Z,43.737,148.285,33.0,4.6
22682,1995-04-30T11:58:12.970Z,43.893,146.754,33.0,4.6
22683,1995-04-30T15:52:20.190Z,44.076,148.023,29.3,4.6
22684,1995-03-01T13:40:56.140Z,43.209,138.839,100.0,3.9
22685,1995-03-02T11:14:03.450Z,39.881,143.477,33.0,4.2
22686,1995-03-02T16:45:17.280Z,32.144,141.706,33.0,4.0
22687,1995-03-02T23:19:32.050Z,39.894,143.63,33.0,4.3
22688,1995-03-03T03:08:00.490Z,36.191,140.764,98.4,4.2
22689,1995-03-03T07:46:41.700Z,43.939,147.991,33.0,4.2
22690,1995-03-04T03:42:55.820Z,40.174,142.43,33.0,4.3
22691,1995-03-04T14:11:47.610Z,39.93,143.063,28.3,5.1
22692,1995-03-05T01:43:06.100Z,31.25,141.533,33.0,4.3
22693,1995-03-05T08:59:34.800Z,33.683,136.615,378.1,3.8
22694,1995-03-05T13:12:29.060Z,37.594,139.827,33.0,4.3
22695,1995-03-05T18:07:43.130Z,44.133,147.299,33.0,3.9
22696,1995-03-05T20:06:42.530Z,43.936,147.044,33.0,4.2
22697,1995-03-06T02:02:23.160Z,45.437,142.533,33.0,4.5
22698,1995-03-06T06:23:42.080Z,39.72,143.566,35.9,4.7
22699,1995-03-06T06:33:59.140Z,30.051,142.721,33.0,3.6
22700,1995-03-06T08:27:52.890Z,43.369,146.132,33.0,4.5
22701,1995-03-06T12:23:53.740Z,40.244,140.744,178.7,4.3
22702,1995-03-07T02:23:10.830Z,44.455,146.859,33.0,3.9
22703,1995-03-07T05:38:55.160Z,43.257,146.886,33.0,4.0
22704,1995-03-07T18:38:13.070Z,43.28,140.671,167.4,4.7
22705,1995-03-08T08:29:44.010Z,34.86,142.804,33.0,4.2
22706,1995-03-08T17:09:31.000Z,43.683,145.019,33.0,4.7
22707,1995-03-09T06:38:41.830Z,43.473,146.847,33.0,4.4
22708,1995-03-09T17:25:49.720Z,35.657,140.242,69.4,4.3
22709,1995-03-10T07:31:43.430Z,36.039,136.673,33.0,3.9
22710,1995-03-10T09:10:58.690Z,44.695,147.654,33.0,4.3
22711,1995-03-10T15:20:17.940Z,40.187,142.355,50.6,4.3
22712,1995-03-11T04:49:56.440Z,39.445,142.016,46.1,5.1
22713,1995-03-11T06:47:21.810Z,45.156,147.775,33.0,4.2
22714,1995-03-11T15:21:10.890Z,44.07,148.079,33.0,5.9
22715,1995-03-11T20:44:17.990Z,44.057,147.913,33.0,4.7
22716,1995-03-11T21:42:39.950Z,43.793,146.712,33.0,4.6
22717,1995-03-12T04:40:45.740Z,40.325,143.322,28.9,5.2
22718,1995-03-12T05:30:15.590Z,30.325,140.493,138.7,4.6
22719,1995-03-12T10:02:58.520Z,43.337,146.466,33.0,4.1
22720,1995-03-12T14:39:25.790Z,35.471,140.654,67.1,4.8
22721,1995-03-12T23:27:05.820Z,42.942,140.538,33.0,4.4
22722,1995-03-13T20:53:30.030Z,40.226,142.682,34.8,4.8
22723,1995-03-14T05:13:43.520Z,44.104,147.318,33.0,4.5
22724,1995-03-15T13:16:40.010Z,43.845,148.059,33.0,4.6
22725,1995-03-15T16:51:49.720Z,43.929,148.044,33.0,4.3
22726,1995-03-16T08:11:16.030Z,42.217,142.473,20.6,5.1
22727,1995-03-16T11:10:59.110Z,38.261,142.75,29.2,5.0
22728,1995-03-16T15:08:33.280Z,35.672,137.412,10.0,4.3
22729,1995-03-17T09:57:38.620Z,44.62,148.994,33.0,3.8
22730,1995-03-19T06:07:08.100Z,43.555,146.932,33.0,4.4
22731,1995-03-19T10:24:18.340Z,40.214,142.611,33.0,4.2
22732,1995-03-19T11:43:30.280Z,43.902,147.891,46.8,5.3
22733,1995-03-19T17:41:41.000Z,44.057,147.101,33.0,4.6
22734,1995-03-21T11:42:43.970Z,43.16,146.56,33.0,4.3
22735,1995-03-21T12:00:15.570Z,44.004,147.925,33.0,4.2
22736,1995-03-21T13:09:46.660Z,43.336,147.374,33.0,4.5
22737,1995-03-21T21:02:35.220Z,43.409,147.281,33.0,4.7
22738,1995-03-22T02:40:59.560Z,41.17,142.253,73.0,4.4
22739,1995-03-22T05:04:46.830Z,41.436,144.098,33.0,4.4
22740,1995-03-22T22:24:32.120Z,35.998,139.894,62.9,5.1
22741,1995-03-23T11:37:38.220Z,40.109,142.522,44.6,4.8
22742,1995-03-23T23:22:36.210Z,40.105,143.504,33.0,4.9
22743,1995-03-24T00:50:04.750Z,43.267,147.419,33.0,4.6
22744,1995-03-24T01:53:12.780Z,42.253,138.029,265.9,4.2
22745,1995-03-24T13:17:06.940Z,43.316,147.369,33.0,4.6
22746,1995-03-25T10:42:19.360Z,43.125,147.438,52.5,5.1
22747,1995-03-26T17:05:22.230Z,39.536,143.784,33.0,4.0
22748,1995-03-27T04:42:20.500Z,40.788,142.736,33.0,4.6
22749,1995-03-27T14:20:05.560Z,31.283,130.546,212.5,4.1
22750,1995-03-27T20:52:21.320Z,43.54,146.534,138.5,4.5
22751,1995-03-28T00:30:28.030Z,34.205,139.163,33.0,4.2
22752,1995-03-28T15:08:59.880Z,40.202,143.463,33.0,4.4
22753,1995-03-29T13:29:03.750Z,43.254,147.366,33.0,4.8
22754,1995-03-29T13:32:56.880Z,40.766,142.451,52.3,4.8
22755,1995-03-29T15:41:40.920Z,43.822,147.043,33.0,4.1
22756,1995-03-30T02:20:42.570Z,42.662,148.101,33.0,4.5
22757,1995-03-30T22:15:52.120Z,44.842,137.536,319.4,5.8
22758,1995-03-31T14:01:40.080Z,38.212,135.012,354.4,6.2
22759,1995-02-01T09:12:37.400Z,30.014,139.962,72.1,4.2
22760,1995-02-01T11:14:38.120Z,44.5,148.082,33.0,4.4
22761,1995-02-02T03:29:49.750Z,43.864,144.926,124.1,4.4
22762,1995-02-02T07:04:21.630Z,34.584,135.074,33.0,4.2
22763,1995-02-03T05:27:54.510Z,43.697,147.25,48.8,4.5
22764,1995-02-05T17:18:31.480Z,43.705,147.519,42.8,4.8
22765,1995-02-05T19:28:50.990Z,43.854,147.415,33.0,4.9
22766,1995-02-06T09:00:55.810Z,40.349,143.24,33.0,4.7
22767,1995-02-06T10:31:13.940Z,33.774,136.335,390.3,4.1
22768,1995-02-06T13:51:34.760Z,41.182,142.167,61.1,5.7
22769,1995-02-06T14:53:52.560Z,41.171,142.198,63.3,4.5
22770,1995-02-06T19:23:33.310Z,35.941,139.959,70.4,4.3
22771,1995-02-09T01:25:14.030Z,43.232,146.507,64.4,4.5
22772,1995-02-09T10:42:40.300Z,44.445,146.486,33.0,4.9
22773,1995-02-09T10:59:22.780Z,45.889,143.269,345.6,4.7
22774,1995-02-09T18:24:47.810Z,32.42,137.871,348.6,4.5
22775,1995-02-10T03:47:32.030Z,40.372,142.201,72.0,4.6
22776,1995-02-10T22:27:16.500Z,36.279,141.858,44.7,4.1
22777,1995-02-11T06:03:21.940Z,32.702,131.164,33.0,4.2
22778,1995-02-11T19:26:54.850Z,40.582,142.078,33.0,4.9
22779,1995-02-12T09:18:25.050Z,41.494,142.064,87.5,4.4
22780,1995-02-12T11:39:57.420Z,43.565,147.053,53.7,4.6
22781,1995-02-12T13:34:37.600Z,43.895,147.247,33.0,4.5
22782,1995-02-12T17:04:13.340Z,37.806,134.318,405.3,4.1
22783,1995-02-13T00:50:57.500Z,44.479,147.226,33.0,4.1
22784,1995-02-13T09:25:41.140Z,37.338,141.821,42.9,4.3
22785,1995-02-13T09:46:11.250Z,30.79,130.733,33.0,4.3
22786,1995-02-13T09:59:10.560Z,43.543,147.472,33.0,4.2
22787,1995-02-13T16:55:39.180Z,39.778,143.628,33.0,4.7
22788,1995-02-14T01:27:51.220Z,30.164,131.046,28.8,4.9
22789,1995-02-14T07:34:51.330Z,44.717,146.364,170.7,4.9
22790,1995-02-14T20:47:40.470Z,44.022,148.031,32.4,5.9
22791,1995-02-14T23:55:30.590Z,42.505,144.691,33.0,5.0
22792,1995-02-15T00:56:41.180Z,42.502,144.744,33.0,4.8
22793,1995-02-15T01:49:19.040Z,44.039,148.124,33.0,4.7
22794,1995-02-15T01:53:20.040Z,43.389,148.401,33.0,4.5
22795,1995-02-15T08:25:28.500Z,42.128,147.101,33.0,4.4
22796,1995-02-15T17:45:32.880Z,44.572,147.727,33.0,4.0
22797,1995-02-15T21:33:28.600Z,32.296,137.525,393.9,4.3
22798,1995-02-16T18:10:35.240Z,44.005,147.339,62.6,4.5
22799,1995-02-16T21:22:34.350Z,32.958,140.411,80.3,4.7
22800,1995-02-17T00:16:29.800Z,42.666,141.671,125.4,4.6
22801,1995-02-17T19:23:30.660Z,43.915,147.245,33.0,4.1
22802,1995-02-18T01:40:20.890Z,40.703,142.464,52.7,4.6
22803,1995-02-18T12:37:32.360Z,34.444,134.757,10.0,4.7
22804,1995-02-19T04:45:50.410Z,43.131,146.833,33.0,5.8
22805,1995-02-19T16:12:26.280Z,35.893,141.549,33.0,4.6
22806,1995-02-20T07:46:23.970Z,43.479,147.084,33.0,4.2
22807,1995-02-20T12:00:38.830Z,44.288,147.351,33.0,4.2
22808,1995-02-20T16:11:45.610Z,43.714,147.71,33.0,4.4
22809,1995-02-20T18:23:57.430Z,37.904,135.671,345.2,4.4
22810,1995-02-21T08:40:50.370Z,39.946,142.38,67.1,4.0
22811,1995-02-21T17:21:39.560Z,44.778,147.002,33.0,4.6
22812,1995-02-21T21:06:00.640Z,43.802,147.872,33.0,5.0
22813,1995-02-23T05:01:22.570Z,39.748,143.661,9.1,6.2
22814,1995-02-23T05:27:39.880Z,39.788,143.572,33.0,6.1
22815,1995-02-23T06:07:16.380Z,39.817,143.53,33.0,4.1
22816,1995-02-23T06:26:58.040Z,39.74,143.605,38.2,3.7
22817,1995-02-23T16:32:11.300Z,39.744,143.319,33.0,4.8
22818,1995-02-24T05:22:59.640Z,41.284,142.2,33.0,4.5
22819,1995-02-24T13:00:01.190Z,31.438,130.943,33.0,4.3
22820,1995-02-25T00:01:41.590Z,40.091,143.121,33.0,4.3
22821,1995-02-25T06:18:44.750Z,43.395,146.563,33.0,4.7
22822,1995-02-25T10:55:26.790Z,30.449,138.257,441.6,4.6
22823,1995-02-25T13:52:28.480Z,40.513,142.278,33.0,4.7
22824,1995-02-25T16:14:12.300Z,43.228,146.747,56.3,5.0
22825,1995-02-25T20:23:37.500Z,34.007,137.053,355.9,3.4
22826,1995-02-25T23:25:30.230Z,34.071,135.771,399.2,3.5
22827,1995-02-26T02:12:22.620Z,43.217,147.533,33.0,4.7
22828,1995-02-28T00:14:22.340Z,44.497,146.642,33.0,4.5
22829,1995-01-01T00:24:10.790Z,43.616,148.181,30.5,4.7
22830,1995-01-01T02:39:43.830Z,43.289,146.874,63.0,4.8
22831,1995-01-01T06:59:55.950Z,40.701,143.549,15.2,6.5
22832,1995-01-01T07:18:30.320Z,40.651,143.613,28.7,4.7
22833,1995-01-01T07:24:26.750Z,40.525,143.842,33.0,4.4
22834,1995-01-01T07:47:43.600Z,40.623,143.549,24.6,4.7
22835,1995-01-01T12:30:05.300Z,40.049,142.686,42.0,5.2
22836,1995-01-01T15:31:41.110Z,32.654,139.895,127.9,5.1
22837,1995-01-01T22:05:47.170Z,40.227,143.936,33.3,5.2
22838,1995-01-01T23:44:47.440Z,43.518,147.28,63.2,4.9
22839,1995-01-02T10:34:10.070Z,44.039,147.93,62.4,4.3
22840,1995-01-02T16:42:36.730Z,40.167,142.552,49.3,4.8
22841,1995-01-02T18:07:45.630Z,33.721,137.332,336.9,4.0
22842,1995-01-02T20:58:17.430Z,40.553,143.466,27.8,5.3
22843,1995-01-02T21:08:58.720Z,40.538,143.509,33.4,5.0
22844,1995-01-02T21:36:32.180Z,40.562,143.67,29.9,4.6
22845,1995-01-03T04:42:34.230Z,42.254,143.173,69.8,4.7
22846,1995-01-03T06:01:25.640Z,40.509,143.447,27.4,5.1
22847,1995-01-03T07:02:47.410Z,40.506,143.49,28.4,5.0
22848,1995-01-04T04:51:14.190Z,40.528,143.479,29.1,5.0
22849,1995-01-04T04:54:49.940Z,40.309,143.398,23.9,5.3
22850,1995-01-04T08:01:39.870Z,40.52,142.458,33.0,4.6
22851,1995-01-04T08:12:10.100Z,43.523,147.024,67.8,4.4
22852,1995-01-04T15:36:52.340Z,38.025,141.842,87.7,4.6
22853,1995-01-04T17:10:11.910Z,43.222,146.758,33.0,4.6
22854,1995-01-04T23:14:42.020Z,43.251,147.449,49.2,5.3
22855,1995-01-04T23:38:26.350Z,40.185,141.944,121.7,3.9
22856,1995-01-05T09:18:43.160Z,39.319,143.366,32.3,5.2
22857,1995-01-05T11:20:05.070Z,42.571,134.818,33.0,4.0
22858,1995-01-05T12:07:36.750Z,39.209,143.51,29.5,5.2
22859,1995-01-05T21:49:44.010Z,40.311,143.532,25.1,4.9
22860,1995-01-06T09:40:29.350Z,34.018,139.14,18.2,4.8
22861,1995-01-06T14:25:51.000Z,44.976,146.462,33.0,4.8
22862,1995-01-06T16:41:30.840Z,39.115,143.511,18.4,5.4
22863,1995-01-06T22:37:34.320Z,40.246,142.175,26.9,7.0
22864,1995-01-06T23:00:58.190Z,40.583,142.579,33.0,4.4
22865,1995-01-07T01:52:53.360Z,41.3,142.238,84.9,4.7
22866,1995-01-07T02:36:06.770Z,40.258,142.364,32.0,6.0
22867,1995-01-07T07:14:49.770Z,40.181,142.475,44.2,5.1
22868,1995-01-07T10:14:24.110Z,40.258,143.146,15.1,4.9
22869,1995-01-07T12:34:38.780Z,36.347,139.892,69.4,4.9
22870,1995-01-07T13:24:46.830Z,40.237,143.381,31.7,5.2
22871,1995-01-07T19:28:17.500Z,36.36,139.958,77.1,4.5
22872,1995-01-07T23:45:35.210Z,40.267,142.405,73.0,4.0
22873,1995-01-08T05:27:55.810Z,40.054,143.095,73.4,3.8
22874,1995-01-08T08:35:47.110Z,40.387,142.231,64.9,3.9
22875,1995-01-08T09:37:13.960Z,40.184,142.449,44.5,5.0
22876,1995-01-08T18:28:32.830Z,40.196,143.98,27.7,4.6
22877,1995-01-09T03:56:45.300Z,44.532,147.992,33.0,4.5
22878,1995-01-09T18:00:17.800Z,35.88,141.343,33.3,6.0
22879,1995-01-10T10:55:33.480Z,40.255,143.508,33.0,4.8
22880,1995-01-10T11:16:22.290Z,41.829,141.785,33.0,5.0
22881,1995-01-10T20:12:00.130Z,40.713,141.864,33.0,5.0
22882,1995-01-11T03:40:33.790Z,35.965,141.516,33.0,4.7
22883,1995-01-11T07:48:23.030Z,41.934,142.484,57.2,5.6
22884,1995-01-11T23:33:17.440Z,43.403,147.302,33.0,4.4
22885,1995-01-12T07:47:12.770Z,43.405,146.497,122.6,4.4
22886,1995-01-12T10:26:47.430Z,44.061,147.033,34.9,6.0
22887,1995-01-12T16:58:37.700Z,43.98,148.066,33.0,4.9
22888,1995-01-12T23:29:40.080Z,34.277,139.095,25.4,5.1
22889,1995-01-13T03:13:00.030Z,43.165,147.029,33.0,5.6
22890,1995-01-13T06:16:07.200Z,34.167,139.284,17.9,4.5
22891,1995-01-13T15:32:53.310Z,43.914,146.895,33.0,4.2
22892,1995-01-13T19:49:31.390Z,33.692,136.903,353.8,4.4
22893,1995-01-14T02:45:24.010Z,33.355,140.807,58.0,4.6
22894,1995-01-14T12:21:25.520Z,39.56,143.005,33.0,5.4
22895,1995-01-14T12:36:02.460Z,43.719,145.333,33.0,4.7
22896,1995-01-14T12:47:59.140Z,39.846,143.339,17.7,4.8
22897,1995-01-14T19:48:08.380Z,43.503,146.279,47.3,4.4
22898,1995-01-15T01:08:13.160Z,43.241,146.783,33.0,4.5
22899,1995-01-15T02:29:56.880Z,43.967,147.744,33.0,3.8
22900,1995-01-15T04:45:12.690Z,40.69,143.543,30.1,5.1
22901,1995-01-15T05:03:50.050Z,40.284,144.052,33.0,4.4
22902,1995-01-15T16:43:48.860Z,45.534,142.262,289.2,4.1
22903,1995-01-16T08:44:24.810Z,40.488,139.775,187.5,4.2
22904,1995-01-16T14:28:55.440Z,33.677,140.124,55.2,4.2
22905,1995-01-16T14:41:29.210Z,43.94,147.113,33.0,4.0
22906,1995-01-16T20:46:52.120Z,34.583,135.018,21.9,6.9
22907,1995-01-16T20:53:09.820Z,34.34,135.303,10.0,4.8
22908,1995-01-16T21:28:58.830Z,34.547,134.829,10.0,5.0
22909,1995-01-16T21:42:49.710Z,34.761,135.665,10.0,4.6
22910,1995-01-16T22:38:33.400Z,34.686,135.799,10.0,4.4
22911,1995-01-16T23:30:35.910Z,34.485,135.202,10.0,4.7
22912,1995-01-16T23:58:17.100Z,34.399,135.127,10.0,4.7
22913,1995-01-17T00:01:24.490Z,34.484,134.782,10.0,4.6
22914,1995-01-17T00:58:19.180Z,34.877,134.477,10.0,4.1
22915,1995-01-17T04:05:21.620Z,34.488,135.179,10.0,4.7
22916,1995-01-17T13:18:36.410Z,34.52,134.801,10.0,4.6
22917,1995-01-17T15:21:55.860Z,40.136,143.345,33.0,4.7
22918,1995-01-17T15:51:28.500Z,34.538,135.18,10.0,4.6
22919,1995-01-17T17:35:23.440Z,34.407,134.849,10.0,4.5
22920,1995-01-17T19:58:58.900Z,38.369,134.005,440.1,4.3
22921,1995-01-17T20:25:39.780Z,35.003,134.873,10.0,4.3
22922,1995-01-17T21:50:17.520Z,34.639,135.072,10.0,4.7
22923,1995-01-18T00:21:02.410Z,31.16,130.298,153.6,4.8
22924,1995-01-18T01:26:50.450Z,40.169,142.547,33.0,4.4
22925,1995-01-18T07:08:13.020Z,40.224,142.504,47.5,4.9
22926,1995-01-18T08:36:35.490Z,34.572,134.581,10.0,4.0
22927,1995-01-18T22:54:20.850Z,42.233,143.019,72.2,4.7
22928,1995-01-18T23:23:01.970Z,40.664,142.374,33.0,4.9
22929,1995-01-19T03:00:23.190Z,43.376,146.971,39.8,5.6
22930,1995-01-19T03:19:53.360Z,43.469,146.709,33.0,4.5
22931,1995-01-19T05:06:29.980Z,40.275,143.282,33.0,4.9
22932,1995-01-19T14:26:23.390Z,43.588,146.587,33.0,4.4
22933,1995-01-19T14:28:24.420Z,43.352,147.033,33.0,4.5
22934,1995-01-19T19:42:28.190Z,43.459,147.719,33.0,4.3
22935,1995-01-19T21:08:25.890Z,30.783,131.775,33.0,4.8
22936,1995-01-20T02:48:59.640Z,34.521,134.674,10.0,4.4
22937,1995-01-20T03:35:45.970Z,43.333,146.8,57.6,5.6
