time,latitude,longitude,depth,mag
1981-10-23,35.441,141.247,33.0,4.4
1981-10-29,30.087,139.103,384.7,4.6
1981-09-02,35.707,140.898,57.6,5.5
1981-09-03,42.351,145.278,52.1,4.7
1981-09-03,43.621,147.031,45.0,6.6
1981-09-03,43.587,146.878,33.0,5.3
1981-09-03,35.205,140.955,44.0,5.6
1981-09-04,41.507,140.698,156.9,3.8
1981-09-05,35.26,140.353,66.2,4.5
1981-09-05,43.68,146.736,33.0,4.9
1981-09-07,30.536,138.242,439.5,4.9
1981-09-07,30.649,141.551,33.0,5.8
1981-09-07,30.65,141.596,28.6,5.1
1981-09-08,43.406,146.463,45.5,5.7
1981-09-12,42.742,143.215,111.0,4.9
1981-09-12,35.129,141.394,33.0,4.2
1981-09-13,36.039,141.131,39.0,4.8
1981-09-13,36.425,141.762,33.0,4.5
1981-09-13,36.111,139.981,86.5,4.9
1981-09-14,35.27,141.427,33.0,4.6
1981-09-18,34.296,140.265,52.9,4.7
1981-09-19,43.174,131.016,561.0,4.4
1981-09-20,33.756,139.468,33.0,4.4
1981-09-24,41.868,143.79,34.0,5.3
1981-09-25,38.499,143.158,25.3,6.1
1981-09-25,30.126,131.082,46.0,4.9
1981-09-26,31.487,138.603,369.6,4.2
1981-09-27,36.952,140.416,98.7,4.0
1981-09-27,35.225,141.238,33.0,4.7
1981-09-28,40.181,143.177,31.0,5.5
1981-09-28,40.145,143.339,33.0,4.7
1981-09-30,36.439,140.963,64.5,4.3
1981-09-30,42.213,143.183,52.0,4.9
1981-08-01,42.81,141.764,120.0,5.0
1981-08-06,30.006,141.923,49.6,4.8
1981-08-06,31.236,131.788,33.0,4.6
1981-08-06,31.14,131.726,33.0,4.9
1981-08-07,36.466,140.899,59.6,4.9
1981-08-08,42.496,143.795,87.2,5.1
1981-08-09,41.864,142.399,64.8,4.7
1981-08-15,34.69,138.014,35.8,4.5
1981-08-18,35.254,137.637,67.1,4.6
1981-08-20,30.988,131.382,60.0,4.4
1981-08-20,39.906,142.52,33.0,4.3
1981-08-24,35.647,140.883,33.0,4.4
1981-08-25,34.88,136.65,324.7,4.8
1981-08-26,37.016,137.839,230.2,4.4
1981-08-27,44.991,146.095,197.0,4.8
1981-08-27,35.792,140.198,75.9,3.9
1981-07-01,38.476,143.187,33.0,4.7
1981-07-01,37.752,142.136,52.5,4.7
1981-07-09,37.79,141.885,61.1,4.5
1981-07-09,39.758,143.644,33.0,4.6
1981-07-11,41.426,142.116,59.4,5.3
1981-07-12,32.147,132.051,33.0,4.3
1981-07-13,42.212,143.22,55.2,4.8
1981-07-16,34.062,141.367,33.0,4.1
1981-07-16,33.467,132.072,59.0,4.9
1981-07-16,32.347,140.019,156.5,4.3
1981-07-19,39.041,143.714,33.0,4.7
1981-07-20,42.867,146.075,33.0,4.9
1981-07-21,41.116,144.134,33.0,4.8
1981-07-22,43.778,146.903,143.1,4.2
1981-07-22,44.448,147.951,33.0,4.2
1981-07-24,33.905,141.617,25.1,4.7
1981-07-25,40.155,142.852,33.0,4.3
1981-07-25,35.835,140.837,54.0,4.5
1981-07-26,35.969,138.482,172.7,4.4
1981-07-27,42.114,142.537,33.0,4.7
1981-07-27,35.58,140.48,75.2,4.1
1981-07-27,41.727,139.816,172.8,4.3
1981-07-28,41.676,139.973,177.0,5.4
1981-07-30,44.019,140.141,251.0,4.3
1981-06-01,30.828,132.092,33.0,4.5
1981-06-02,37.195,142.16,33.0,4.9
1981-06-03,41.919,137.449,278.3,4.6
1981-06-05,33.591,140.6,68.2,5.2
1981-06-05,44.701,148.899,33.0,5.9
1981-06-06,40.126,142.384,57.4,4.2
1981-06-08,38.466,142.928,33.0,4.7
1981-06-10,41.48,141.845,63.9,4.6
1981-06-11,41.407,142.085,71.8,4.5
1981-06-14,45.488,142.466,246.9,4.2
1981-06-16,33.795,137.385,332.9,4.1
1981-06-17,35.114,141.499,33.0,4.4
1981-06-18,42.788,146.155,103.6,5.1
1981-06-20,44.704,147.274,105.0,4.6
1981-06-21,43.518,146.478,76.0,4.6
1981-06-25,31.192,141.139,71.2,3.8
1981-06-27,45.923,145.043,45.7,4.8
1981-06-29,33.572,141.989,30.8,4.8
1981-06-29,44.027,147.82,43.0,4.7
1981-06-29,36.13,140.303,53.4,3.9
1981-05-07,31.603,140.733,77.3,4.8
1981-05-08,44.853,146.195,134.3,5.2
1981-05-08,42.66,139.129,200.4,6.0
1981-05-11,44.016,145.21,149.6,4.8
1981-05-13,33.394,141.54,27.5,4.5
1981-05-15,34.093,141.07,59.9,5.0
1981-05-15,34.823,140.822,33.0,4.7
1981-05-18,37.023,137.71,34.9,5.4
1981-05-20,42.015,144.455,43.0,5.4
1981-05-22,37.031,141.613,35.0,5.2
1981-05-22,30.639,141.896,33.0,4.5
1981-05-26,38.858,143.177,17.6,4.7
1981-05-26,42.565,143.352,84.9,5.1
1981-05-31,30.687,137.598,470.0,5.1
1981-05-31,44.562,137.274,295.0,5.4
1981-04-01,30.567,132.49,33.0,4.9
1981-04-02,39.836,143.226,24.0,4.5
1981-04-04,42.848,143.915,33.0,4.5
1981-04-05,38.44,143.375,37.3,4.7
1981-04-05,34.675,140.409,51.4,4.6
1981-04-10,43.925,148.284,35.0,5.3
1981-04-10,43.639,147.145,33.0,4.9
1981-04-13,37.232,142.179,28.0,5.7
1981-04-14,40.213,142.169,52.0,4.9
1981-04-14,35.417,138.93,37.7,4.7
1981-04-15,35.741,130.059,33.0,5.0
1981-04-15,34.806,130.624,33.0,5.3
1981-04-15,36.173,139.892,60.2,3.7
1981-04-16,42.645,148.503,33.0,4.6
1981-04-17,35.979,140.32,60.4,4.0
1981-04-19,44.01,142.059,40.5,4.7
1981-04-19,31.486,138.147,368.2,4.7
1981-04-22,43.138,145.747,40.4,4.7
1981-04-24,35.513,141.221,33.0,4.3
1981-04-26,40.594,143.524,33.0,4.4
1981-04-26,35.489,137.484,33.0,3.6
1981-04-27,40.616,143.599,33.0,4.5
1981-04-27,37.095,135.198,381.1,4.4
1981-04-29,35.564,140.203,79.7,4.6
1981-03-01,41.237,142.242,48.9,4.6
1981-03-01,36.588,141.328,33.0,4.5
1981-03-03,38.69,142.502,54.6,4.7
1981-03-04,37.034,142.02,33.0,4.4
1981-03-05,32.103,137.897,361.0,5.1
1981-03-05,43.747,146.423,49.0,4.3
1981-03-09,40.242,142.144,52.3,5.2
1981-03-11,35.888,140.199,64.4,4.7
1981-03-13,43.37,146.481,38.0,4.9
1981-03-13,41.569,141.755,55.5,4.8
1981-03-14,30.537,132.631,33.0,4.6
1981-03-14,30.58,132.485,33.0,4.6
1981-03-15,44.521,147.444,33.0,4.5
1981-03-15,36.747,142.029,51.7,4.5
1981-03-18,39.864,143.02,39.7,4.7
1981-03-18,30.44,132.543,33.0,4.9
1981-03-18,30.578,132.46,25.0,5.0
1981-03-19,30.481,132.616,24.0,5.0
1981-03-20,31.768,141.817,33.0,4.8
1981-03-21,41.299,142.472,57.7,5.1
1981-03-22,35.332,138.374,57.7,4.4
1981-03-24,41.434,141.857,44.3,5.0
1981-03-24,32.723,138.082,342.5,4.2
1981-03-24,31.771,141.674,33.0,5.4
1981-03-24,35.476,141.279,33.0,3.9
1981-03-26,30.58,131.904,33.0,4.6
1981-02-01,42.709,146.821,33.0,5.0
1981-02-03,42.349,139.243,33.0,4.7
1981-02-06,37.21,138.568,40.6,4.7
1981-02-08,43.209,146.449,33.0,4.7
1981-02-09,42.812,143.273,115.2,5.1
1981-02-12,42.632,137.421,284.4,4.8
1981-02-13,40.186,142.747,53.3,4.5
1981-02-14,37.18,142.146,158.1,4.4
1981-02-21,36.399,140.516,73.3,5.0
1981-02-22,40.13,142.447,30.6,4.9
1981-02-23,39.076,143.339,33.0,5.7
1981-02-23,39.125,143.423,28.8,4.7
1981-02-24,38.484,142.895,33.0,5.7
1981-02-25,38.333,143.131,17.4,5.0
1981-02-25,35.972,141.592,33.0,4.6
1981-02-27,36.531,140.822,56.1,4.4
1981-02-28,44.418,148.619,33.0,4.9
1981-01-04,44.543,148.326,33.0,4.6
1981-01-05,44.651,146.824,197.0,4.3
1981-01-06,32.877,138.34,288.0,5.4
1981-01-07,30.755,141.729,33.0,4.5
1981-01-09,30.793,141.785,33.0,4.7
1981-01-10,30.806,131.783,61.0,4.6
1981-01-11,38.682,141.992,69.0,5.0
1981-01-13,35.859,140.021,79.0,4.7
1981-01-14,30.678,130.972,33.0,5.2
1981-01-15,44.597,140.847,260.0,4.2
1981-01-18,39.38,142.835,70.0,3.6
1981-01-18,38.489,142.972,33.0,5.8
1981-01-18,38.51,142.977,33.0,5.9
1981-01-18,38.55,143.055,33.0,5.3
1981-01-18,38.512,142.883,39.0,5.4
1981-01-18,38.58,142.82,33.0,6.2
1981-01-18,38.64,142.75,33.0,6.9
1981-01-18,38.663,142.79,33.0,5.0
1981-01-18,38.75,142.542,33.0,5.1
1981-01-18,38.605,143.138,33.0,4.8
1981-01-19,38.308,143.256,33.0,4.9
1981-01-19,38.599,142.877,33.0,6.1
1981-01-19,38.476,143.148,33.0,4.5
1981-01-19,38.656,142.995,33.0,5.4
1981-01-19,38.413,142.793,33.0,5.2
1981-01-20,38.423,143.188,33.0,4.7
1981-01-20,38.475,143.376,33.0,4.7
1981-01-20,38.847,143.009,33.0,4.5
1981-01-21,40.19,140.15,154.0,5.0
1981-01-22,38.63,143.106,32.0,5.1
1981-01-22,38.682,143.066,33.0,4.7
1981-01-22,38.215,142.672,20.0,6.4
1981-01-23,42.524,142.122,116.0,6.3
1981-01-23,38.149,142.775,33.0,5.9
1981-01-24,32.351,138.792,284.0,4.3
1981-01-25,39.005,142.41,54.0,4.5
1981-01-26,38.275,142.519,89.0,4.2
1981-01-26,34.408,136.67,366.0,4.0
1981-01-27,38.343,143.39,33.0,4.4
1981-01-28,36.17,139.658,69.0,5.2
1981-01-29,43.409,146.747,59.0,5.2
1981-01-29,32.439,129.789,33.0,5.0
1980-12-01,41.006,145.989,33.0,4.3
1980-12-01,35.84,140.776,60.0,5.0
1980-12-04,30.211,131.117,46.0,4.7
1980-12-07,34.358,138.072,257.0,4.3
1980-12-07,45.369,135.477,97.0,4.6
1980-12-07,32.834,139.888,137.0,5.0
1980-12-07,36.997,135.031,360.0,4.9
1980-12-08,45.612,142.162,297.0,4.4
1980-12-11,32.418,131.746,51.0,5.6
1980-12-14,35.452,139.182,12.0,4.0
1980-12-16,40.416,141.239,92.0,4.0
1980-12-18,33.847,136.361,383.0,5.0
1980-12-19,38.624,142.665,44.0,5.2
1980-12-19,30.581,140.643,82.0,6.2
1980-12-20,30.32,141.176,33.0,4.4
1980-12-21,35.774,141.483,52.0,4.7
1980-12-27,33.082,141.157,33.0,4.7
1980-12-28,41.106,141.178,64.0,4.7
1980-12-28,31.811,138.343,312.0,4.5
1980-11-03,38.322,140.513,136.0,5.0
1980-11-04,40.28,142.104,65.0,4.8
1980-11-09,35.828,140.121,58.0,4.6
1980-11-12,37.265,142.789,76.0,4.2
1980-11-16,35.951,140.1,80.0,4.2
1980-11-17,41.525,134.165,26.0,5.0
1980-11-18,30.912,138.006,462.0,4.3
1980-11-19,44.572,147.845,71.0,4.8
1980-11-21,44.031,143.564,180.0,4.7
1980-11-24,44.653,148.244,64.0,4.7
1980-11-26,45.578,142.396,312.0,4.6
1980-11-26,35.789,140.386,83.0,3.8
1980-11-26,40.385,141.307,95.0,5.8
1980-11-27,40.371,141.281,94.0,5.4
1980-11-28,41.911,142.254,68.0,5.0
1980-11-28,33.708,141.393,43.0,5.0
1980-11-29,43.033,144.237,132.0,4.9
1980-11-29,44.131,139.431,250.0,4.1
1980-10-02,37.049,141.051,66.0,4.9
1980-10-02,43.355,135.283,355.0,4.3
1980-10-04,37.339,134.665,366.0,4.9
1980-10-06,36.643,142.37,33.0,4.7
1980-10-06,36.12,140.032,82.0,4.7
1980-10-09,36.301,140.866,52.0,5.2
1980-10-09,34.241,135.765,387.0,4.1
1980-10-13,30.114,139.197,412.0,4.1
1980-10-13,35.531,140.212,78.0,4.6
1980-10-14,41.56,141.988,70.0,4.2
1980-10-16,36.299,142.051,33.0,4.2
1980-10-17,41.479,142.597,45.0,4.6
1980-10-20,33.075,140.379,81.0,5.6
1980-10-20,39.452,142.037,33.0,4.5
1980-10-21,36.511,141.879,31.0,4.6
1980-10-22,35.953,138.957,154.0,3.9
1980-10-23,38.343,143.605,33.0,4.4
1980-10-24,35.733,140.743,62.0,4.7
1980-10-27,44.065,147.182,84.0,4.7
1980-10-29,36.624,140.783,33.0,4.9
1980-10-30,44.856,146.303,138.0,4.3
1980-09-09,44.902,146.31,192.0,4.3
1980-09-09,33.986,138.936,33.0,5.3
1980-09-09,33.941,138.906,33.0,4.5
1980-09-11,35.155,135.945,22.0,4.7
1980-09-16,44.499,140.667,256.0,4.7
1980-09-17,38.92,142.744,46.0,4.3
1980-09-17,39.28,142.878,33.0,4.5
1980-09-20,38.274,130.572,22.0,5.2
1980-09-21,35.827,139.513,66.0,4.7
1980-09-23,35.953,139.632,89.0,5.4
1980-09-24,35.45,139.964,73.0,6.0
1980-09-24,35.46,140.08,74.0,5.5
1980-09-24,35.496,140.004,76.0,4.9
1980-09-24,35.462,140.028,75.0,4.7
1980-09-25,42.52,142.589,33.0,4.5
1980-09-28,38.735,141.703,78.0,4.9
1980-09-29,45.78,148.564,130.0,4.9
1980-08-05,33.432,134.414,33.0,4.8
1980-08-08,44.591,140.942,278.0,4.6
1980-08-08,43.935,141.925,204.0,4.6
1980-08-14,35.656,141.19,35.0,4.8
1980-08-14,34.707,139.601,103.0,5.0
1980-08-15,36.21,142.298,33.0,4.5
1980-08-21,43.05,147.942,33.0,4.4
1980-08-24,38.401,143.546,33.0,4.6
1980-08-24,31.68,141.566,48.0,4.7
1980-08-31,30.179,138.552,415.0,4.0
1980-07-01,43.843,145.785,78.0,4.8
1980-07-02,43.592,147.051,33.0,5.0
1980-07-03,40.918,142.061,73.0,4.5
1980-07-11,30.274,131.174,33.0,4.9
1980-07-11,30.309,131.149,33.0,4.7
1980-07-11,44.904,146.219,161.0,4.7
1980-07-12,37.336,141.971,30.0,4.9
1980-07-12,38.252,133.698,443.0,4.3
1980-07-14,42.636,144.854,52.0,5.0
1980-07-16,37.291,141.818,29.0,5.4
1980-07-22,41.382,141.966,78.0,4.6
1980-07-24,41.908,133.702,467.0,4.1
1980-07-27,34.835,139.199,24.0,4.4
1980-07-27,34.914,139.205,11.0,3.9
1980-07-27,38.55,141.872,98.0,4.0
1980-07-28,31.495,130.358,165.0,4.4
1980-07-29,43.368,144.827,73.0,4.4
1980-07-29,38.307,142.25,33.0,4.4
1980-07-31,38.856,141.042,16.0,5.0
1980-06-02,44.927,147.267,129.0,4.9
1980-06-03,34.067,141.472,32.0,4.6
1980-06-05,33.86,140.147,106.0,4.5
1980-06-06,38.695,142.292,59.0,4.5
1980-06-06,33.466,140.905,53.0,5.1
1980-06-07,45.568,145.67,66.0,4.4
1980-06-09,40.796,139.86,165.0,5.6
1980-06-10,35.874,139.38,61.0,4.6
1980-06-10,33.424,139.39,40.0,4.3
1980-06-10,31.603,130.187,197.0,4.5
1980-06-11,35.126,141.144,36.0,5.5
1980-06-12,45.766,142.256,323.0,4.5
1980-06-14,35.88,140.588,36.0,4.2
1980-06-14,33.792,137.119,361.0,4.4
1980-06-15,34.361,142.197,32.0,4.8
1980-06-15,31.682,140.257,114.0,4.6
1980-06-15,32.448,142.324,44.0,5.0
1980-06-16,43.297,146.316,53.0,4.7
1980-06-18,35.486,139.982,77.0,5.0
1980-06-21,41.983,142.615,70.0,4.4
1980-06-21,37.338,134.95,368.0,5.0
1980-06-26,43.221,146.242,33.0,5.0
1980-06-26,34.849,139.194,24.0,4.6
1980-06-26,34.996,139.194,17.0,4.9
1980-06-28,30.137,138.563,432.0,4.9
1980-06-28,34.898,139.21,21.0,4.0
1980-06-28,34.823,139.171,12.0,4.5
1980-06-28,34.884,139.209,12.0,4.4
1980-06-29,33.119,139.492,18.0,4.9
1980-06-29,33.163,139.491,20.0,5.0
1980-06-29,32.626,139.201,33.0,4.5
1980-06-29,34.808,139.181,15.0,6.2
1980-06-29,34.883,139.239,21.0,4.5
1980-06-29,37.818,141.719,54.0,5.1
1980-06-29,34.779,139.211,22.0,4.8
1980-06-29,34.727,139.192,23.0,4.4
1980-05-06,36.865,141.99,35.0,4.7
1980-05-07,33.235,140.668,58.0,5.0
1980-05-08,34.419,140.25,62.0,5.8
1980-05-11,36.237,140.059,62.0,4.3
1980-05-12,32.159,140.612,81.0,4.3
1980-05-14,42.016,142.375,75.0,5.2
1980-05-19,35.944,141.794,43.0,5.0
1980-05-20,36.067,141.98,28.0,4.6
1980-05-20,36.027,141.754,48.0,4.8
1980-05-21,36.345,141.644,40.0,4.5
1980-05-21,33.339,140.267,91.0,4.4
1980-05-22,32.008,138.619,303.0,4.2
1980-05-23,44.374,146.277,134.0,4.6
1980-05-26,44.529,148.321,56.0,4.6
1980-05-26,38.029,143.513,39.0,4.8
1980-05-27,45.271,146.074,162.0,4.6
1980-05-28,37.474,134.988,374.0,4.6
1980-05-29,42.034,143.437,81.0,4.1
1980-04-02,31.81,137.954,356.0,4.9
1980-04-02,41.18,141.94,66.0,4.7
1980-04-04,30.374,138.457,445.0,4.9
1980-04-06,41.485,137.261,320.0,4.9
1980-04-09,43.068,146.748,33.0,4.7
1980-04-10,40.076,142.484,60.0,4.7
1980-04-12,30.812,141.355,33.0,5.3
1980-04-14,39.807,143.242,39.0,4.6
1980-04-15,42.369,142.656,118.0,4.6
1980-04-16,44.784,141.437,268.0,4.2
1980-04-16,39.776,141.848,69.0,4.4
1980-04-18,41.944,142.392,69.0,4.6
1980-04-21,36.13,141.842,50.0,4.2
1980-04-22,32.108,137.571,394.0,5.7
1980-04-22,36.663,141.123,33.0,3.7
1980-04-23,31.36,138.175,386.0,4.3
1980-04-24,35.676,140.265,76.0,3.9
1980-04-25,36.427,141.74,33.0,4.1
1980-04-26,43.02,145.428,105.0,4.3
1980-04-27,33.071,139.447,189.0,4.1
1980-04-27,38.386,140.719,114.0,4.4
1980-04-29,41.444,142.119,67.0,5.1
1980-04-30,30.78,131.274,47.0,4.8
1980-04-30,30.81,131.296,43.0,4.8
1980-04-30,41.771,143.66,52.0,5.3
1980-03-03,43.42,147.681,33.0,5.0
1980-03-03,43.364,147.764,33.0,4.8
1980-03-03,43.31,147.768,33.0,5.0
1980-03-03,43.122,147.328,33.0,5.5
1980-03-05,42.181,147.637,52.0,4.5
1980-03-06,32.936,139.876,109.0,5.2
1980-03-09,30.984,138.507,389.0,4.7
1980-03-10,43.379,146.773,48.0,5.0
1980-03-10,36.444,141.24,52.0,4.4
1980-03-11,35.943,140.033,81.0,4.6
1980-03-12,34.873,140.424,85.0,5.5
1980-03-12,36.35,141.226,57.0,4.3
1980-03-16,40.094,142.367,53.0,5.4
1980-03-16,33.095,137.993,301.0,3.9
1980-03-17,34.839,141.39,33.0,4.2
1980-03-17,34.84,138.178,40.0,4.2
1980-03-18,35.532,141.275,33.0,4.1
1980-03-19,32.907,138.167,325.0,4.2
1980-03-20,33.852,141.503,29.0,4.7
1980-03-20,36.084,141.471,40.0,4.2
1980-03-21,31.255,138.286,367.0,4.9
1980-03-21,33.846,137.407,334.0,4.1
1980-03-22,38.643,140.962,119.0,4.2
1980-03-23,31.002,140.03,119.0,5.1
1980-03-24,35.312,135.372,33.0,4.0
1980-03-25,30.023,142.038,33.0,5.2
1980-03-26,44.62,146.376,145.0,4.7
1980-03-27,42.135,142.643,219.0,4.2
1980-03-28,33.536,141.685,38.0,4.5
1980-03-28,35.631,140.33,76.0,4.4
1980-03-28,40.105,141.914,83.0,4.5
1980-03-29,39.176,142.29,85.0,4.3
1980-03-29,37.088,141.656,33.0,4.6
1980-03-31,35.448,135.473,359.0,5.8
1980-02-02,36.079,139.815,61.0,4.5
1980-02-03,41.457,141.992,70.0,5.0
1980-02-03,43.061,146.572,33.0,4.9
1980-02-04,33.628,138.899,198.0,4.9
1980-02-04,37.341,141.502,59.0,4.8
1980-02-04,35.567,140.129,75.0,4.4
1980-02-04,32.05,140.739,67.0,4.9
1980-02-07,36.326,139.301,157.0,4.0
1980-02-07,35.096,140.002,44.0,4.0
1980-02-09,43.962,147.901,58.0,5.1
1980-02-10,38.826,142.456,33.0,4.3
1980-02-10,43.995,147.231,73.0,5.5
1980-02-12,40.314,142.359,51.0,4.7
1980-02-12,36.532,140.851,60.0,4.2
1980-02-15,42.472,137.677,28.0,4.7
1980-02-15,35.243,139.471,122.0,5.2
1980-02-15,30.017,130.673,36.0,5.0
1980-02-18,43.655,145.896,123.0,5.4
1980-02-19,41.572,142.005,60.0,4.7
1980-02-21,31.361,132.382,25.0,4.9
1980-02-21,31.383,132.313,24.0,5.5
1980-02-22,31.338,132.284,33.0,4.7
1980-02-22,31.338,132.395,33.0,4.5
1980-02-22,31.363,132.425,33.0,4.9
1980-02-22,31.384,132.351,26.0,5.0
1980-02-23,43.53,146.753,44.0,7.0
1980-02-23,43.49,146.654,58.0,5.6
1980-02-23,37.067,142.106,44.0,4.8
1980-02-23,43.339,146.474,33.0,4.6
1980-02-23,43.243,146.9,45.0,5.9
1980-02-24,43.06,146.858,41.0,5.0
1980-02-24,43.18,147.024,42.0,4.9
1980-02-24,43.174,146.792,33.0,4.9
1980-02-24,43.175,146.837,33.0,4.9
1980-02-24,43.042,146.92,38.0,4.7
1980-02-24,43.255,146.82,33.0,4.7
1980-02-24,43.144,146.899,41.0,4.8
1980-02-24,43.224,147.692,43.0,5.1
1980-02-24,43.489,146.697,33.0,4.7
1980-02-24,43.266,147.581,33.0,5.0
1980-02-25,43.254,148.004,33.0,4.7
1980-02-25,42.497,142.913,106.0,5.0
1980-02-25,43.334,147.656,45.0,5.1
1980-02-25,43.282,147.672,40.0,4.8
1980-02-25,35.748,139.335,160.0,3.8
1980-02-25,43.284,147.672,33.0,4.7
1980-02-25,43.29,147.7,45.0,4.7
1980-02-26,43.234,146.861,36.0,5.1
1980-02-26,42.949,147.335,38.0,5.0
1980-02-27,43.269,146.845,42.0,5.9
1980-02-27,43.299,146.869,36.0,5.6
1980-02-29,31.128,131.437,45.0,4.9
1980-02-29,40.108,141.859,129.0,4.5
1980-02-29,33.189,142.053,23.0,5.0
1980-02-29,43.544,146.819,72.0,4.9
1980-01-04,42.601,144.428,93.0,5.1
1980-01-07,37.464,143.028,33.0,4.7
1980-01-10,35.34,140.526,64.0,4.2
1980-01-11,31.446,130.66,185.0,4.4
1980-01-12,41.679,143.589,33.0,6.0
1980-01-12,42.697,142.754,139.0,4.6
1980-01-14,36.935,135.271,368.0,4.1
1980-01-15,31.24,141.73,33.0,4.6
1980-01-17,32.926,141.644,20.0,5.3
1980-01-18,37.677,142.167,58.0,4.8
1980-01-18,37.721,133.414,442.0,5.5
1980-01-19,42.988,145.058,33.0,4.8
1980-01-21,41.904,141.0,131.0,5.0
1980-01-23,37.27,142.774,33.0,4.5
1980-01-23,42.938,145.612,33.0,4.9
1980-01-25,30.683,137.777,462.0,4.8
1980-01-25,33.102,141.666,33.0,4.8
1980-01-25,38.596,141.67,27.0,4.8
1980-01-27,39.817,143.137,33.0,4.3
1980-01-29,32.983,141.081,33.0,4.8
1979-12-01,42.696,148.33,33.0,4.9
1979-12-02,36.247,141.619,33.0,4.8
1979-12-04,44.544,140.775,274.0,4.5
1979-12-06,40.498,144.903,33.0,4.7
1979-12-14,43.468,148.46,92.0,4.9
1979-12-14,42.819,144.297,67.0,5.5
1979-12-15,44.48,148.269,51.0,5.1
1979-12-15,42.898,146.687,33.0,4.8
1979-12-16,35.497,143.633,33.0,4.4
1979-12-16,38.307,142.34,33.0,4.2
1979-12-16,36.482,140.62,66.0,4.8
1979-12-17,35.789,135.472,365.0,4.1
1979-12-19,36.424,141.092,52.0,4.9
1979-12-24,33.311,141.358,33.0,5.4
1979-12-25,43.227,131.189,535.0,5.0
1979-12-25,43.689,146.41,71.0,4.4
1979-12-27,35.92,141.374,44.0,5.1
1979-12-28,34.901,134.412,22.0,4.6
1979-12-29,31.974,141.699,33.0,4.6
1979-12-29,42.39,142.964,66.0,5.1
1979-12-31,40.216,144.109,33.0,5.5
1979-12-31,43.117,146.925,33.0,4.5
1979-11-01,37.596,141.728,92.0,4.3
1979-11-08,31.539,141.594,40.0,4.4
1979-11-09,30.414,129.067,284.0,4.5
1979-11-09,35.991,137.89,241.0,3.8
1979-11-10,34.339,137.583,316.0,4.4
1979-11-10,31.141,138.547,396.0,4.7
1979-11-12,34.129,135.649,75.0,4.9
1979-11-12,43.699,147.635,48.0,4.7
1979-11-13,43.622,146.342,77.0,5.0
1979-11-15,43.553,147.946,44.0,4.7
1979-11-16,35.481,141.101,30.0,4.3
1979-11-16,44.786,146.223,155.0,4.8
1979-11-18,37.547,141.373,63.0,4.7
1979-11-24,33.196,135.886,450.0,4.2
1979-11-24,42.69,145.238,50.0,5.0
1979-11-25,36.65,140.94,93.0,5.1
1979-11-26,42.747,141.399,140.0,4.3
1979-11-27,44.396,148.113,34.0,4.9
1979-11-29,31.41,141.779,33.0,4.3
1979-11-29,42.2,141.167,130.0,4.2
1979-10-01,43.439,146.849,39.0,5.0
1979-10-01,40.078,141.857,52.0,4.9
1979-10-03,44.751,146.336,139.0,4.6
1979-10-05,40.309,143.561,33.0,5.2
1979-10-09,36.14,141.698,55.0,4.7
1979-10-09,36.148,139.912,70.0,4.1
1979-10-09,41.563,141.62,125.0,4.2
1979-10-10,36.109,142.104,33.0,4.4
1979-10-11,40.102,142.454,33.0,4.8
1979-10-12,32.724,136.02,445.0,4.8
1979-10-12,34.169,141.551,40.0,4.6
1979-10-13,35.669,140.869,32.0,4.9
1979-10-14,31.324,141.793,33.0,5.2
1979-10-15,31.261,141.803,33.0,5.0
1979-10-15,35.275,135.966,40.0,4.9
1979-10-17,43.786,147.635,39.0,5.0
1979-10-17,44.051,148.155,52.0,5.1
1979-10-21,34.278,141.757,33.0,4.7
1979-10-22,41.877,142.435,75.0,4.5
1979-10-24,41.49,142.027,64.0,4.9
1979-10-24,30.532,141.938,33.0,5.3
1979-10-28,35.016,140.596,88.0,5.5
1979-10-28,40.118,142.328,49.0,5.1
1979-10-31,32.282,141.835,33.0,4.8
1979-09-01,31.446,141.733,35.0,4.9
1979-09-01,31.406,141.787,38.0,4.8
1979-09-03,40.166,142.276,59.0,4.0
1979-09-03,32.826,136.421,438.0,4.0
1979-09-09,43.877,147.873,48.0,4.8
1979-09-09,44.524,146.119,232.0,4.2
1979-09-09,32.959,140.913,41.0,4.5
1979-09-11,42.381,144.1,69.0,4.9
1979-09-12,38.11,138.138,65.0,4.4
1979-09-13,43.196,139.693,205.0,4.2
1979-09-14,30.589,131.235,33.0,5.5
1979-09-15,36.666,140.731,97.0,3.7
1979-09-16,36.415,138.363,176.0,4.3
1979-09-17,35.716,140.104,81.0,4.8
1979-09-17,34.393,136.794,355.0,4.3
1979-09-20,43.739,148.833,33.0,4.9
1979-09-22,42.118,142.014,33.0,4.8
1979-09-22,43.68,147.727,39.0,5.0
1979-09-24,31.567,141.539,56.0,4.9
1979-09-25,35.032,139.988,75.0,4.4
1979-09-30,41.517,141.946,74.0,5.1
1979-08-03,42.659,144.766,64.0,4.6
1979-08-04,43.004,147.687,33.0,4.9
1979-08-06,41.462,142.017,68.0,4.4
1979-08-08,43.685,148.386,33.0,4.9
1979-08-10,43.078,146.778,47.0,4.5
1979-08-11,32.938,138.045,332.0,4.1
1979-08-11,31.987,138.134,360.0,4.3
1979-08-11,32.071,138.795,309.0,3.8
1979-08-12,34.515,140.223,61.0,5.8
1979-08-14,34.685,136.952,344.0,3.6
1979-08-15,43.964,148.761,33.0,4.3
1979-08-16,38.678,142.924,31.0,5.6
